Device: cuda
Configuration: {'dataset': 'wco_l4_ifcb_pml', 'dino_model': 'vit_small_patch16_dinov3', 'projection_dim': 128, 'image_size': 224, 'num_clients': 2000, 'client_frac': 0.05, 'rounds': 20, 'local_epochs': 5, 'batch_size': 128, 'lr': 0.0001, 'wd': 0.0001, 'grad_clip': 1.0, 'linear_lr': 0.001, 'linear_wd': 0.0001, 'linear_bs': 256, 'linear_epochs': 50, 'linear_patience': 10, 'dirichlet_alpha': 0.3, 'balanced_partition': False, 'normalization': 'imagenet', 'seed': 17, 'backbone_tag': 'dino_s16', 'run_name': 'dino_s16_2000C_5pct_seed17', 'verbose': False, 'progress_every': 20, 'eval_every': 0, 'save_test_embeddings': False, 'cpu': False, 'eval_datasets': ['wco_l4_ifcb_pml', 'syke_ifcb', 'syke_zooscan', 'plankto_share', 'daplankton_lab_ifcb', 'daplankton_lab_cs', 'daplankton_lab_fc'], 'tiny_root': './tiny', 'celeba_root': './celeba', 'device': device(type='cuda')}
Loading DINOv3 backbone (vit_small_patch16_dinov3)...
DINOv3 image feature dim: 384
Using Dirichlet alpha=0.3 for non-IID partition...
Using imbalanced Dirichlet partition
Starting federated unsupervised SimCLR (CLIP backbone)...

--- Round 1/20 ---
Client 1925: 3.8254
Client 1113: 3.6848
Client 1190: 3.2958
Client 1678: 3.2831
Client 1997: 2.7227
Client 853: 3.4953
Client 830: 3.2885
Client 1869: 3.6710
Client 15: 3.5655
Client 1076: 3.6919
Client 1536: 4.0079
Client 694: 3.2566
Client 165: 3.9160
Client 1551: 3.7190
Client 1534: 3.1235
Client 1701: 3.7817
Client 68: 3.1352
Client 1282: 4.2187
Client 1496: 4.0467
Client 1771: 3.6116
Client 583: 4.1074
Client 666: 3.7876
Client 658: 3.4899
Client 240: 4.2040
Client 684: 3.7671
Client 260: 3.6913
Client 1102: 3.9591
Client 498: 3.7049
Client 1891: 3.7268
Client 1012: 3.3997
Client 1683: 3.7049
Client 580: 3.7077
Client 906: 3.6949
Client 255: 3.7629
Client 522: 3.9953
Client 511: 3.4174
Client 150: 3.8196
Client 1394: 3.8564
Client 861: 3.3128
Client 635: 2.8239
Client 1402: 3.7749
Client 410: 3.7031
Client 988: 3.6245
Client 748: 3.9768
Client 262: 3.6990
Client 437: 3.3615
Client 1033: 3.6477
Client 1996: 4.1658
Client 1612: 3.4860
Client 1171: 3.5504
Client 310: 3.1794
Client 1606: 3.6730
Client 601: 3.8496
Client 170: 4.0284
Client 892: 3.4762
Client 896: 3.6061
Client 1081: 3.8549
Client 1837: 4.1968
Client 795: 3.8756
Client 1599: 4.0571
Client 1071: 3.3181
Round avg loss: 3.6709 (Best: 3.6678)

--- Round 5/20 ---
Client 1237: 3.4680
Client 1556: 4.0562
Client 1843: 3.2226
Client 315: 3.9923
Client 1358: 3.7810
Client 1145: 3.9056
Client 292: 3.6783
Client 336: 3.2107
Client 1201: 3.8133
Client 1095: 2.9701
Client 1916: 3.8701
Client 649: 3.5962
