Device: cuda
Configuration: {'dataset': 'wco_l4_ifcb_pml', 'resnet_model': 'resnet18', 'projection_dim': 128, 'image_size': 224, 'num_clients': 2000, 'client_frac': 0.05, 'rounds': 20, 'local_epochs': 5, 'batch_size': 128, 'lr': 0.0001, 'wd': 0.0001, 'grad_clip': 1.0, 'linear_lr': 0.001, 'linear_wd': 0.0001, 'linear_bs': 256, 'linear_epochs': 50, 'linear_patience': 10, 'dirichlet_alpha': 0.3, 'balanced_partition': False, 'normalization': 'imagenet', 'seed': 27, 'backbone_tag': 'resnet18', 'run_name': 'resnet18_2000C_5pct_seed27', 'verbose': False, 'progress_every': 20, 'eval_every': 0, 'save_test_embeddings': False, 'cpu': False, 'eval_datasets': ['wco_l4_ifcb_pml', 'syke_ifcb', 'syke_zooscan', 'plankto_share', 'daplankton_lab_ifcb', 'daplankton_lab_cs', 'daplankton_lab_fc'], 'tiny_root': './tiny', 'celeba_root': './celeba', 'device': device(type='cuda')}
Loading ResNet backbone (resnet18, weights=IMAGENET1K_V1)...
ResNet image feature dim: 512
Using Dirichlet alpha=0.3 for non-IID partition...
Using imbalanced Dirichlet partition
Starting federated unsupervised SimCLR (CLIP backbone)...

--- Round 1/20 ---
Client 831: 4.5150
Client 1253: 3.1993
Client 1477: 2.8516
Client 1458: 3.6349
Client 117: 3.3222
Client 1696: 3.4692
Client 19: 3.2110
Client 903: 3.6950
Client 541: 3.3401
Client 492: 3.3103
Client 1228: 3.7943
Client 1755: 3.3935
Client 1728: 3.8837
Client 269: 3.7205
Client 376: 3.8084
Client 1170: 3.8081
Client 236: 3.4686
Client 1007: 3.4595
Client 1429: 3.5909
Client 1347: 3.5499
Client 1493: 3.9698
Client 372: 3.1120
Client 1529: 3.6289
Client 1504: 3.2756
Client 135: 3.4458
Client 1936: 3.8594
Client 731: 3.6837
Client 1564: 3.4968
Client 1378: 3.7305
Client 675: 3.3585
Client 20: 3.5664
Client 1601: 3.8115
Client 910: 3.5470
Client 1968: 3.7915
Client 575: 4.0241
Client 1695: 3.6317
Client 130: 3.5129
Client 1083: 3.5587
Client 1990: 4.0957
Client 922: 3.9490
Client 426: 3.6639
Client 1045: 3.3708
Client 1031: 3.6999
Client 491: 3.0258
Client 1327: 2.9931
Client 1820: 4.2937
Client 1606: 3.6337
Client 1066: 3.4192
Client 1360: 3.8054
Client 633: 3.7987
Client 496: 3.7868
Client 1955: 4.2527
Client 912: 3.8121
Client 509: 3.5532
Client 1722: 3.7173
Client 1886: 3.8128
Client 1863: 2.9473
Client 1208: 3.5487
Client 1956: 3.7367
Client 1713: 3.9840
Round avg loss: 3.5928 (Best: 3.5467)

--- Round 11/20 ---
Client 496: 3.6092
Client 1955: 4.0625
Client 1052: 3.5310
Client 1029: 3.5073
Client 1064: 3.4702
Client 280: 3.3980
Client 1482: 3.2417
Client 1310: 3.5873
Client 464: 3.0024
Client 1664: 3.2618
Client 950: 3.6987
Client 331: 2.8473
Client 1040: 2.9117
Client 268: 4.0596
Client 1167: 3.7599
Client 245: 3.5607
Client 1844: 3.9257
Client 891: 3.3793
Client 1249: 3.5793
Client 1592: 3.4801
Client 511: 4.3919
Client 1872: 3.6096
Client 880: 3.8246
Client 325: 3.4217
Client 759: 3.1796
Client 1002: 3.8791
Client 1673: 3.3556
Client 1075: 3.4192
Client 1836: 3.8889
Client 1774: 3.4479
Client 301: 3.6946
Client 23: 4.1674
Client 25: 2.9255
Client 59: 3.2964
Client 1136: 3.2714
Client 625: 2.8057
Client 154: 3.6502
Client 323: 3.6368
Client 996: 3.6306
Client 793: 3.6960
Client 1476: 3.8150
Client 393: 3.6581
Client 606: 3.5713
Client 1980: 3.5319
Client 1061: 3.8538
Client 385: 3.3263
Client 624: 3.7311
Client 1829: 4.1985
Client 1578: 3.7261
Client 620: 3.8199
Client 524: 3.4056
Client 227: 4.0252
Client 806: 3.8238
Client 647: 3.8055
Client 1230: 3.8404
Client 1828: 3.3547
Client 1264: 3.6914
Client 1456: 3.6103
Client 1162: 3.7347
Client 1748: 3.8331
Client 1452: 3.2577
Client 417: 3.8644
Client 1271: 4.1563
Client 945: 3.3415
Client 1389: 3.4547
Client 929: 3.4425
Client 1876: 3.8855
Client 198: 3.3186
Client 1341: 3.6354
Client 1627: 3.8094
Client 1863: 2.8164
Client 336: 3.5432
Client 777: 4.0330
Client 485: 3.2798
Client 1296: 3.9075
Client 1442: 2.6824
Client 942: 3.3520
Client 3: 3.1966
Client 1103: 3.4013
Client 95: 4.0172
Client 987: 3.2654
Client 1625: 3.6470
Client 819: 3.5396
Client 1127: 3.5620
Client 1803: 3.6078
Client 1607: 3.9436
Client 1978: 3.5268
Client 1465: 3.2596
Client 1047: 3.5142
Client 823: 3.5310
Client 35: 3.5111
Client 10: 3.4509
Client 69: 3.1701
Client 1199: 3.4966
Client 1104: 3.9129
Client 309: 3.6156
Client 892: 3.6722
Client 1193: 3.9529
Client 416: 3.3543
Client 1728: 3.7503
Round avg loss: 3.5710 (Best: 3.5467)

--- Round 12/20 ---
Client 475: 3.4328
Client 1278: 3.7223
Client 456: 4.0258
Client 426: 3.5898
Client 1267: 3.8258
Client 336: 3.3344
Client 362: 3.3137
Client 199: 3.8181
Client 1327: 2.8568
Client 1446: 3.1995
Client 458: 3.8089
Client 1211: 3.5309
Client 138: 2.8942
Client 1921: 3.6666
Client 1656: 3.7592
Client 1448: 3.0879
Client 65: 3.1485
Client 690: 3.1915
Client 985: 3.6864
Client 1139: 4.1689
Client 247: 3.0064
Client 983: 3.9508
Client 944: 3.4966
Client 1842: 3.7030
Client 1835: 3.7953
Client 1756: 3.8681
Client 1124: 3.5729
Client 590: 3.8577
Client 1753: 3.5595
Client 1531: 3.4528
Client 1235: 3.4334
Client 1853: 3.6671
Client 493: 4.0392
Client 307: 2.9157
Client 310: 2.9511
Client 1494: 2.9138
Client 1698: 4.0499
Client 1747: 3.9279
Client 1581: 3.2443
Client 1508: 3.5349
Client 95: 3.8232
Client 1945: 3.2305
Client 1880: 3.5522
Client 1070: 3.3050
Client 1391: 3.4779
Client 1905: 3.1558
Client 1797: 3.5260
Client 840: 2.8353
Client 835: 3.7163
Client 1529: 3.4045
Client 1621: 3.4879
Client 1127: 3.4128
Client 864: 3.2364
Client 429: 3.1726
Client 1283: 3.5696
Client 1550: 3.2475
Client 1134: 3.8884
Client 507: 3.6826
Client 1202: 3.3589
Client 419: 3.4458
Client 1115: 3.4248
Client 1162: 3.5825
Client 260: 4.0764
Client 1284: 3.6597
Client 1020: 3.0920
Client 1316: 3.7802
Client 466: 3.2665
Client 1346: 3.6635
Client 150: 2.8768
Client 1433: 3.5878
Client 743: 3.6734
Client 423: 3.7286
Client 610: 2.8660
Client 874: 3.6245
Client 1733: 3.5100
Client 1681: 3.2230
Client 1394: 3.5441
Client 151: 3.1701
Client 1474: 3.9262
Client 980: 3.1829
Client 1928: 4.0085
Client 1773: 3.8089
Client 160: 3.7116
Client 1852: 3.9017
Client 1873: 3.3818
Client 1505: 3.3492
Client 789: 3.6088
Client 1073: 3.9455
Client 1607: 3.7192
Client 876: 3.6463
Client 650: 3.8044
Client 254: 3.4770
Client 1868: 3.0921
Client 1476: 3.6258
Client 1012: 3.3261
Client 1168: 3.7173
Client 1044: 3.7158
Client 1227: 3.4597
Client 1751: 3.4972
Client 886: 3.3563
Round avg loss: 3.5114 (Best: 3.5114)

--- Round 13/20 ---
Client 1892: 3.8427
Client 1573: 3.0021
Client 1945: 3.1020
Client 1600: 3.6006
Client 343: 3.1493
Client 1254: 3.4037
Client 1103: 3.1782
Client 781: 3.8334
Client 1180: 3.1582
Client 1299: 4.0080
Client 1855: 3.8038
Client 1960: 3.7324
Client 403: 3.4862
Client 441: 4.1952
Client 496: 3.4356
Client 643: 3.7443
Client 527: 4.0684
Client 1710: 3.5868
Client 1553: 3.5757
Client 505: 3.5975
Client 722: 3.6032
Client 1005: 2.8979
Client 334: 3.1961
Client 120: 3.8149
Client 714: 3.5635
Client 1129: 3.8574
Client 352: 3.4515
Client 1847: 3.5851
Client 1592: 3.3089
Client 1066: 3.2043
Client 1201: 3.5521
Client 691: 3.4398
Client 1394: 3.2949
Client 1359: 3.5404
Client 1841: 3.7867
Client 1510: 3.4881
Client 836: 3.8636
Client 236: 3.2723
Client 907: 3.3654
Client 1813: 3.3087
Client 1670: 2.9931
Client 1147: 2.8606
Client 113: 3.2575
Client 297: 3.3552
Client 927: 3.4483
Client 1475: 3.4838
Client 630: 3.2337
Client 605: 3.6189
Client 1507: 3.2099
Client 837: 3.9570
Client 859: 4.0005
Client 1: 2.7555
Client 173: 3.4602
Client 1318: 3.6477
Client 1119: 3.5191
Client 595: 3.8217
Client 711: 3.8440
Client 254: 3.3348
Client 478: 4.0097
Client 126: 3.8567
Client 755: 3.6973
Client 277: 3.3291
Client 1996: 3.1830
Client 1666: 3.4404
Client 597: 3.8729
Client 15: 3.6428
Client 1189: 3.8733
Client 933: 3.6840
Client 1693: 3.1909
Client 963: 3.1204
Client 962: 3.8677
Client 137: 4.1691
Client 66: 3.6214
Client 330: 3.3672
Client 1682: 3.2467
Client 833: 3.6080
Client 263: 3.5378
Client 1733: 3.3347
Client 1148: 3.6281
Client 1141: 3.2802
Client 443: 3.3964
Client 1274: 3.5634
Client 1120: 3.9502
Client 457: 4.0304
Client 1024: 3.5280
Client 1674: 3.7067
Client 70: 4.2393
Client 1966: 3.4618
Client 94: 3.1860
Client 55: 3.3985
Client 460: 3.4129
Client 1969: 3.7672
Client 877: 3.4494
Client 509: 3.4239
Client 1081: 3.5354
Client 1506: 3.2271
Client 24: 2.8446
Client 470: 2.9636
Client 1599: 3.0454
Client 1236: 3.9313
Round avg loss: 3.5132 (Best: 3.5114)

--- Round 14/20 ---
Client 1759: 3.9070
Client 1575: 3.9625
Client 1775: 3.6649
Client 1445: 3.6401
Client 1813: 3.1098
Client 1991: 3.7313
Client 241: 4.0602
Client 867: 4.0896
Client 1592: 3.1396
Client 28: 3.5767
Client 1422: 3.2676
Client 228: 3.3689
Client 1178: 4.0025
Client 561: 3.6589
Client 471: 4.0447
Client 534: 3.4527
Client 1555: 3.5990
Client 907: 3.2056
Client 1048: 3.6586
Client 458: 3.6261
Client 1019: 3.3040
Client 295: 3.4990
Client 505: 3.4343
Client 336: 3.1781
Client 980: 3.0110
Client 1660: 3.2546
Client 170: 3.6299
Client 706: 3.3894
Client 1774: 3.2481
Client 1622: 3.5921
Client 1016: 3.3562
Client 1342: 3.4558
Client 1088: 3.9349
Client 1486: 4.0413
Client 1452: 3.1218
Client 1296: 3.6910
Client 12: 3.2757
Client 682: 2.4976
Client 1917: 3.7676
Client 1109: 3.9051
Client 5: 2.6882
Client 1200: 3.4089
Client 482: 3.8125
Client 775: 3.2687
Client 1549: 3.3458
Client 433: 4.1200
Client 737: 3.3821
Client 1636: 3.5922
Client 1527: 3.2541
Client 1494: 2.7587
Client 1244: 3.6417
Client 529: 3.3056
Client 1988: 3.3056
Client 1958: 3.7117
Client 117: 3.1712
Client 1617: 4.0369
Client 337: 3.6335
Client 1897: 3.3063
Client 1723: 3.3876
Client 757: 3.9054
Client 259: 3.7398
Client 1861: 3.4944
Client 1642: 3.7988
Client 625: 2.5953
Client 186: 4.0803
Client 1798: 3.3868
Client 473: 3.5668
Client 1375: 2.8681
Client 1793: 3.3422
Client 245: 3.2707
Client 1524: 3.3966
Client 132: 4.3673
Client 1840: 4.0193
Client 215: 2.7070
Client 441: 3.9906
Client 281: 3.0710
Client 668: 3.8294
Client 30: 3.1738
Client 376: 3.6780
Client 1978: 3.3727
Client 453: 3.0347
Client 599: 3.2832
Client 621: 4.2018
Client 1010: 3.3871
Client 1614: 3.6219
Client 1168: 3.4849
Client 1867: 2.7077
Client 338: 3.1304
Client 1309: 3.6529
Client 267: 3.4305
Client 1571: 3.1793
Client 1686: 3.8589
Client 238: 3.6513
Client 207: 3.3582
Client 803: 3.2040
Client 652: 3.7102
Client 1966: 3.2922
Client 1177: 3.9362
Client 1392: 3.6408
Client 950: 3.5594
Round avg loss: 3.4947 (Best: 3.4947)

--- Round 15/20 ---
Client 1144: 3.2051
Client 10: 3.2858
Client 1639: 3.5246
Client 477: 3.3227
Client 1393: 3.7430
Client 1385: 4.0380
Client 1844: 3.7655
Client 1955: 3.8981
Client 163: 3.1978
Client 682: 2.4641
Client 1729: 3.3494
Client 738: 3.3498
Client 1044: 3.5217
Client 1095: 2.9225
Client 1249: 3.4642
Client 257: 3.9812
Client 292: 3.0843
Client 93: 4.1459
Client 1415: 3.3887
Client 1644: 3.6454
Client 1673: 3.2558
Client 1243: 3.6243
Client 1531: 3.1671
Client 30: 3.1003
Client 1011: 3.3640
Client 1680: 3.1997
Client 480: 3.3311
Client 1677: 3.8421
Client 1546: 4.0505
Client 142: 3.5182
Client 1330: 3.9134
Client 137: 3.9303
Client 1104: 3.7778
Client 1618: 3.4433
Client 205: 3.9606
Client 1612: 3.6859
Client 1378: 3.5157
Client 79: 3.6764
Client 1986: 3.8624
Client 169: 3.0124
Client 1877: 3.6229
Client 1084: 3.5412
Client 1232: 3.7576
Client 1384: 3.9501
Client 245: 3.1331
Client 563: 3.6419
Client 1667: 3.6498
Client 637: 3.6915
Client 800: 3.6890
Client 1880: 3.3957
Client 1458: 3.4908
Client 1326: 3.5945
Client 352: 3.2739
Client 1687: 3.7269
Client 376: 3.5572
Client 788: 3.4541
Client 1771: 3.3601
Client 773: 3.2118
Client 1231: 3.9136
Client 339: 3.5995
Client 1613: 3.5796
Client 1728: 3.6471
Client 1515: 3.7684
Client 1554: 3.9721
Client 1759: 3.7151
Client 752: 3.5539
Client 1214: 3.9804
Client 1696: 3.2390
Client 1158: 3.4950
Client 1126: 3.1781
Client 115: 3.2743
Client 997: 3.5833
Client 1608: 3.4023
Client 885: 3.4699
Client 334: 3.0185
Client 1182: 4.0162
Client 534: 3.3008
Client 743: 3.4747
Client 907: 3.0682
Client 268: 3.8760
Client 1433: 3.3867
Client 952: 3.3793
Client 1035: 3.6891
Client 917: 3.5642
Client 435: 3.2818
Client 498: 3.1255
Client 903: 3.5186
Client 1970: 3.8029
Client 981: 3.7322
Client 1863: 2.7166
Client 409: 3.4681
Client 850: 3.0482
Client 320: 3.6911
Client 1293: 3.6279
Client 1822: 3.3642
Client 1931: 3.5028
Client 1206: 3.7620
Client 659: 2.7302
Client 863: 3.5207
Client 731: 3.4918
Round avg loss: 3.5080 (Best: 3.4947)

--- Round 16/20 ---
Client 557: 3.7934
Client 1949: 3.5101
Client 416: 3.1565
Client 819: 3.3523
Client 632: 3.9299
Client 1555: 3.3883
Client 1528: 3.5830
Client 1021: 3.5292
Client 148: 3.3981
Client 953: 3.6243
Client 1548: 4.2935
Client 1912: 3.1996
Client 174: 3.9864
Client 1424: 3.8464
Client 968: 3.3672
Client 1401: 3.7687
Client 44: 3.7949
Client 158: 3.8484
Client 703: 3.2395
Client 1731: 3.0233
Client 708: 3.1091
Client 760: 3.5850
Client 1241: 3.7501
Client 1614: 3.3952
Client 466: 3.1396
Client 681: 3.4268
Client 1465: 3.1113
Client 491: 2.9342
Client 1440: 3.5638
Client 717: 3.9244
Client 113: 3.1286
Client 138: 2.7430
Client 1732: 3.5375
Client 1135: 3.2043
Client 911: 3.8803
Client 88: 3.4115
Client 604: 3.2994
Client 1618: 3.3203
Client 296: 3.4336
Client 1324: 3.5461
Client 7: 2.8072
Client 149: 2.9635
Client 1824: 3.9045
Client 1090: 3.6885
Client 20: 3.4160
Client 1642: 3.5867
Client 1760: 3.7870
Client 271: 3.5561
Client 419: 3.2371
Client 509: 3.2579
Client 1727: 3.6470
Client 1277: 3.2445
Client 1398: 4.1694
Client 1362: 3.4069
Client 1379: 3.4814
Client 854: 3.4816
Client 634: 3.5067
Client 1781: 3.6972
Client 1630: 3.2565
Client 756: 3.4029
Client 124: 3.7434
Client 392: 3.7725
Client 899: 3.8706
Client 277: 3.1854
Client 1139: 3.9652
Client 716: 3.7082
Client 518: 3.4392
Client 1730: 3.6875
Client 0: 3.2824
Client 670: 3.5831
Client 858: 4.0492
Client 1904: 3.4603
Client 348: 3.9072
Client 1234: 3.9848
Client 115: 3.1096
Client 1327: 2.7630
Client 864: 3.0680
Client 1083: 3.3943
Client 811: 3.2262
Client 1373: 3.7243
Client 1983: 3.2384
Client 1117: 3.2936
Client 1510: 3.2614
Client 938: 3.6021
Client 794: 3.5491
Client 939: 3.0964
Client 1876: 3.6997
Client 1504: 3.0989
Client 1635: 3.4847
Client 393: 3.4104
Client 1411: 3.7009
Client 331: 2.6787
Client 909: 3.4562
Client 303: 3.6204
Client 1502: 3.3459
Client 915: 3.6293
Client 460: 3.1985
Client 1682: 3.1600
Client 140: 3.5751
Client 1042: 3.4611
Round avg loss: 3.4706 (Best: 3.4706)

--- Round 17/20 ---
Client 358: 3.6334
Client 867: 3.9312
Client 1023: 3.5268
Client 1904: 3.3527
Client 277: 3.0675
Client 551: 3.2027
Client 1251: 3.5552
Client 1912: 3.0175
Client 1848: 3.2714
Client 1445: 3.4315
Client 1531: 3.0834
Client 1370: 3.7325
Client 182: 3.2160
Client 1176: 3.2318
Client 937: 3.3381
Client 295: 3.3123
Client 1660: 3.0657
Client 1711: 3.6672
Client 935: 3.2194
Client 1630: 3.0885
Client 600: 3.5050
Client 192: 3.4230
Client 1603: 3.6441
Client 1744: 3.5519
Client 1778: 3.5610
Client 1350: 3.2981
Client 1882: 3.6677
Client 914: 3.2198
Client 1692: 3.2098
Client 756: 3.2163
Client 1977: 3.2727
Client 688: 3.0863
Client 378: 3.7449
Client 158: 3.6321
Client 954: 3.9259
Client 111: 3.7150
Client 1545: 2.8734
Client 1879: 3.0418
Client 1746: 3.3896
Client 1813: 3.0077
Client 1923: 3.7510
Client 920: 3.8876
Client 841: 4.2267
Client 333: 3.3928
Client 327: 3.4782
Client 697: 3.9045
Client 284: 4.0775
Client 790: 3.1790
Client 1309: 3.5226
Client 1492: 3.7323
Client 1869: 3.9050
Client 1026: 3.6601
Client 377: 3.7210
Client 276: 3.6676
Client 1083: 3.2552
Client 480: 3.1691
Client 228: 3.1505
Client 711: 3.6696
Client 1594: 3.6485
Client 10: 3.1196
Client 945: 3.2125
Client 1040: 2.6846
Client 602: 3.8981
Client 1944: 3.9083
Client 1993: 3.7548
Client 824: 3.9646
Client 1820: 4.0711
Client 1827: 3.5348
Client 1263: 3.4503
Client 1842: 3.5063
Client 619: 3.8774
Client 1441: 3.6007
Client 1076: 3.6027
Client 198: 3.2534
Client 433: 3.9390
Client 257: 3.7548
Client 1291: 3.0230
Client 109: 3.6922
Client 299: 3.7394
Client 1771: 3.2066
Client 1102: 3.8439
Client 927: 3.3293
Client 1547: 3.6867
Client 1034: 3.6922
Client 889: 3.6466
Client 1975: 3.5331
Client 1637: 3.7561
Client 445: 3.7756
Client 280: 3.2541
Client 1789: 3.9903
Client 229: 3.8286
Client 338: 3.0041
Client 737: 3.1869
Client 714: 3.3739
Client 1794: 3.5884
Client 164: 3.8854
Client 402: 3.1711
Client 798: 3.3283
Client 960: 3.7949
Client 1467: 3.6704
Round avg loss: 3.5006 (Best: 3.4706)

--- Round 18/20 ---
Client 364: 3.7098
Client 1755: 3.2054
Client 1330: 3.7519
Client 1818: 3.4509
Client 1371: 3.2544
Client 601: 3.5227
Client 912: 3.6299
Client 295: 3.1681
Client 956: 3.7823
Client 219: 3.7529
Client 103: 3.1071
Client 1741: 3.5341
Client 733: 4.0371
Client 1958: 3.6009
Client 109: 3.4590
Client 484: 3.4187
Client 938: 3.4227
Client 759: 2.9356
Client 420: 3.4052
Client 310: 2.7480
Client 517: 3.2068
Client 1401: 3.5739
Client 1439: 3.8239
Client 187: 3.4761
Client 950: 3.3640
Client 1050: 3.3885
Client 1239: 3.5500
Client 1784: 3.7957
Client 1721: 3.3763
Client 1864: 3.4958
Client 1824: 3.7285
Client 1522: 3.4014
Client 1865: 3.8253
Client 652: 3.5112
Client 851: 3.4853
Client 1790: 3.6370
Client 1261: 3.6350
Client 1636: 3.4540
Client 917: 3.4321
Client 1809: 3.5256
Client 1771: 3.0787
Client 1647: 3.0993
Client 846: 3.7251
Client 688: 2.9778
Client 658: 3.3791
Client 669: 3.7450
Client 795: 3.5088
Client 402: 2.9871
Client 792: 3.3260
Client 1298: 3.7417
Client 1575: 3.7150
Client 1602: 3.5648
Client 554: 3.9023
Client 1018: 3.9774
Client 494: 3.5151
Client 875: 2.8492
Client 666: 3.3021
Client 984: 4.0164
Client 30: 2.9962
Client 1932: 3.4351
Client 1839: 3.4125
Client 1718: 3.7812
Client 1311: 3.6434
Client 1228: 3.6841
Client 1580: 3.8875
Client 540: 3.1951
Client 303: 3.3930
Client 861: 3.5711
Client 1899: 4.0643
Client 466: 2.9995
Client 1134: 3.7266
Client 172: 3.9044
Client 1457: 2.8590
Client 355: 3.2891
Client 318: 3.0903
Client 803: 3.0973
Client 293: 3.2298
Client 1628: 3.5343
Client 510: 3.3902
Client 9: 3.6740
Client 501: 2.9718
Client 1539: 3.7313
Client 1188: 3.5431
Client 1835: 3.6155
Client 349: 4.2481
Client 278: 3.6474
Client 1615: 3.5309
Client 964: 3.3555
Client 438: 3.9610
Client 1130: 4.1431
Client 35: 3.3528
Client 1828: 3.1306
Client 882: 3.0002
Client 1640: 3.6417
Client 647: 3.5933
Client 458: 3.4438
Client 1688: 2.8201
Client 656: 3.1271
Client 1749: 3.8666
Client 637: 3.4994
Round avg loss: 3.4808 (Best: 3.4706)

--- Round 19/20 ---
Client 392: 3.5934
Client 231: 3.8005
Client 562: 3.5224
Client 253: 3.2900
Client 126: 3.6557
Client 296: 3.3220
Client 1519: 3.3898
Client 1172: 3.5117
Client 815: 3.3916
Client 1352: 3.8118
Client 1045: 3.1950
Client 1499: 3.7875
Client 1297: 3.3119
Client 1752: 3.2847
Client 184: 3.6281
Client 1506: 3.0820
Client 461: 3.3089
Client 1639: 3.3312
Client 1232: 3.5521
Client 619: 3.6739
Client 1072: 3.6223
Client 1707: 3.3841
Client 334: 2.8689
Client 1982: 3.1455
Client 1508: 3.4286
Client 1692: 3.0508
Client 791: 3.9476
Client 1178: 3.8040
Client 235: 3.5240
Client 838: 3.3789
Client 1259: 3.1326
Client 560: 3.8821
Client 1822: 3.2302
Client 532: 3.5431
Client 1220: 4.0547
Client 1396: 3.4753
Client 748: 3.7367
Client 1445: 3.2459
Client 1089: 3.7023
Client 918: 3.9041
Client 1712: 3.4764
Client 887: 3.9306
Client 1161: 3.5326
Client 66: 3.4155
Client 1756: 3.6503
Client 970: 2.8965
Client 746: 3.5356
Client 875: 2.6921
Client 1562: 3.2721
Client 984: 3.8394
Client 506: 3.5208
Client 1000: 3.8721
Client 910: 3.3985
Client 69: 3.0026
Client 193: 3.7648
Client 641: 4.0535
Client 1663: 3.7808
Client 590: 3.7158
Client 1999: 4.6994
Client 1955: 3.7964
Client 1917: 3.5900
Client 440: 3.6683
Client 1101: 3.8017
Client 1575: 3.5586
Client 979: 3.8347
Client 966: 3.8981
Client 895: 3.3257
Client 1012: 3.1857
Client 1389: 3.2556
Client 943: 3.5231
Client 341: 3.6827
Client 1435: 3.6022
Client 1251: 3.3526
Client 777: 3.8124
Client 707: 3.5111
Client 682: 2.3484
Client 464: 2.9737
Client 1513: 3.6946
Client 411: 3.2262
Client 1949: 3.3158
Client 211: 3.3009
Client 799: 3.7206
Client 314: 3.4948
Client 574: 3.0979
Client 1873: 3.2180
Client 1419: 3.7850
Client 1303: 3.7689
Client 1493: 3.8042
Client 829: 3.4550
Client 589: 3.7046
Client 757: 3.6664
Client 857: 3.1204
Client 1426: 3.6404
Client 1952: 3.4280
Client 1304: 3.9245
Client 1141: 3.1245
Client 1809: 3.3622
Client 1557: 3.9109
Client 956: 3.5866
Client 671: 3.7447
Round avg loss: 3.5137 (Best: 3.4706)

--- Round 20/20 ---
Client 538: 2.9212
Client 806: 3.6255
Client 9: 3.5027
Client 607: 3.5976
Client 866: 3.1734
Client 268: 3.7106
Client 1573: 2.8041
Client 914: 3.0810
Client 1712: 3.2930
Client 1335: 3.5395
Client 1479: 3.4480
Client 604: 3.1735
Client 24: 2.7032
Client 519: 3.3875
Client 503: 3.0858
Client 921: 3.5102
Client 858: 3.9053
Client 343: 2.9280
Client 992: 3.6765
Client 1282: 3.5084
Client 1281: 3.4668
Client 565: 3.4065
Client 791: 3.7125
Client 1993: 3.6163
Client 1759: 3.5887
Client 1375: 2.8233
Client 461: 3.1793
Client 1730: 3.5640
Client 1225: 3.2996
Client 353: 3.8709
Client 1178: 3.6614
Client 221: 2.2313
Client 1915: 3.5025
Client 10: 3.0258
Client 1095: 2.8027
Client 1597: 3.9765
Client 626: 3.7945
Client 1704: 3.1605
Client 256: 3.0136
Client 1504: 2.9668
Client 1369: 3.3364
Client 977: 3.7079
Client 12: 3.1793
Client 1013: 3.9263
Client 1329: 4.1477
Client 608: 3.7414
Client 1319: 3.9827
Client 1638: 3.9144
Client 395: 3.6574
Client 1545: 2.7396
Client 1091: 3.5997
Client 1361: 3.5579
Client 1530: 3.2502
Client 1182: 3.7827
Client 1493: 3.7050
Client 1743: 3.3726
Client 708: 2.9107
Client 185: 4.0800
Client 1828: 2.9585
Client 303: 3.2500
Client 668: 3.5899
Client 1789: 3.7779
Client 1969: 3.5610
Client 232: 3.2635
Client 1716: 3.4081
Client 1465: 2.9390
Client 824: 3.7941
Client 133: 3.7403
Client 174: 3.8037
Client 601: 3.3309
Client 739: 3.9356
Client 478: 3.8135
Client 22: 4.2136
Client 488: 3.5967
Client 669: 3.5668
Client 111: 3.5193
Client 646: 3.7831
Client 962: 3.7077
Client 1509: 3.1939
Client 1086: 3.1987
Client 1971: 3.5697
Client 1760: 3.6350
Client 1243: 3.4706
Client 1795: 3.8106
Client 1656: 3.5381
Client 896: 3.3616
Client 1734: 3.8684
Client 376: 3.4971
Client 1303: 3.5687
Client 1208: 3.3682
Client 758: 3.6692
Client 1286: 3.5106
Client 1925: 3.7327
Client 1528: 3.4432
Client 1097: 4.0508
Client 614: 2.9845
Client 1690: 3.0919
Client 1821: 3.2369
Client 1378: 3.3750
Client 182: 3.0352
Round avg loss: 3.4559 (Best: 3.4559)
Projector checkpoint saved to fl_results/checkpoints/projector_resnet18_wco_l4_ifcb_pml_resnet18_2000C_5pct_seed27_20260528_161516.pt

Running final evaluations...

>>> Evaluating on 'wco_l4_ifcb_pml' <<<
[wco_l4_ifcb_pml] Linear split: 43525 train, 10882 val, 18135 test
Linear Epoch 5: Train Loss=1.5933, Val Acc=64.73%
Linear Epoch 10: Train Loss=1.1459, Val Acc=72.47%
Linear Epoch 15: Train Loss=0.9742, Val Acc=75.33%
Linear Epoch 20: Train Loss=0.8917, Val Acc=76.51%
Linear Epoch 25: Train Loss=0.8416, Val Acc=77.84%
Linear Epoch 30: Train Loss=0.8180, Val Acc=78.30%
Linear Epoch 35: Train Loss=0.7869, Val Acc=78.84%
Linear Epoch 40: Train Loss=0.7651, Val Acc=79.07%
Linear Epoch 45: Train Loss=0.7535, Val Acc=79.26%
Linear Epoch 50: Train Loss=0.7456, Val Acc=79.37%
[wco_l4_ifcb_pml] Linear accuracy: 79.51% | Val accuracy: 79.37%
[wco_l4_ifcb_pml] Eval-only accuracy: 0.44%
Running unsupervised k-NN evaluation...
k-NN Top-1 accuracy: 76.30%
Running unsupervised clustering evaluation...
K-Means clustering accuracy (Hungarian matched): 30.16%
Silhouette score: 0.052
Prototype accuracy: 61.38%

>>> Evaluating on 'syke_ifcb' <<<
[syke_ifcb] Linear split: 30272 train, 7568 val, 12618 test
Linear Epoch 5: Train Loss=0.9759, Val Acc=77.06%
Linear Epoch 10: Train Loss=0.6739, Val Acc=82.37%
