Device: cuda
Configuration: {'dataset': 'wco_l4_ifcb_pml', 'dino_model': 'vit_small_patch16_dinov3', 'projection_dim': 128, 'image_size': 224, 'num_clients': 2000, 'client_frac': 0.05, 'rounds': 20, 'local_epochs': 5, 'batch_size': 128, 'lr': 0.0001, 'wd': 0.0001, 'grad_clip': 1.0, 'linear_lr': 0.001, 'linear_wd': 0.0001, 'linear_bs': 256, 'linear_epochs': 50, 'linear_patience': 10, 'dirichlet_alpha': 0.3, 'balanced_partition': False, 'normalization': 'imagenet', 'seed': 1, 'backbone_tag': 'dino_s16', 'run_name': 'dino_s16_2000C_5pct_seed1', 'verbose': False, 'progress_every': 20, 'eval_every': 0, 'save_test_embeddings': False, 'cpu': False, 'eval_datasets': ['wco_l4_ifcb_pml', 'syke_ifcb', 'syke_zooscan', 'plankto_share', 'daplankton_lab_ifcb', 'daplankton_lab_cs', 'daplankton_lab_fc'], 'tiny_root': './tiny', 'celeba_root': './celeba', 'device': device(type='cuda')}
Loading DINOv3 backbone (vit_small_patch16_dinov3)...
DINOv3 image feature dim: 384
Using Dirichlet alpha=0.3 for non-IID partition...
Using imbalanced Dirichlet partition
Starting federated unsupervised SimCLR (CLIP backbone)...

--- Round 1/20 ---
Client 605: 3.4756
Client 568: 3.5701
Client 508: 4.0245
Client 775: 3.4668
Client 1535: 3.7280
Client 1145: 3.2213
Client 8: 3.3345
Client 1965: 3.8762
Client 388: 3.5160
Client 1082: 3.0780
Client 898: 3.0085
Client 1185: 2.6220
Client 43: 3.8877
Client 63: 3.9766
Client 1285: 3.3202
Client 1992: 3.3744
Client 1240: 3.5208
Client 496: 3.5849
Client 1710: 3.6892
Client 533: 3.9832
Client 423: 3.2175
Client 354: 3.2559
Client 583: 4.2616
Client 303: 3.6161
Client 1110: 3.4193
Round avg loss: 3.5461 (Best: 3.5461)

--- Round 10/20 ---
Client 410: 3.3932
Client 559: 3.8323
Client 637: 3.7161
Client 1199: 4.3670
Client 1551: 3.3716
Client 513: 3.5668
Client 1704: 3.4000
Client 1399: 3.8736
Client 914: 3.3464
Client 1620: 3.8176
Client 1763: 3.5838
Client 1656: 3.6063
Client 1751: 3.6573
Client 1993: 3.4482
Client 344: 3.3440
Client 1116: 3.9847
Client 731: 3.8908
Client 1005: 3.5971
Client 860: 3.9637
Client 1752: 3.9246
Client 249: 2.9966
Client 1575: 3.3704
Client 427: 3.9603
Client 1168: 3.3087
Client 1800: 3.8852
Client 784: 3.6306
Client 419: 3.5268
Client 581: 3.5080
Client 1660: 3.3508
Client 221: 3.1319
Client 1851: 3.4306
Client 1653: 3.5095
Client 49: 3.6092
Client 241: 3.5507
Client 1165: 3.3835
Client 1530: 3.8630
Client 27: 3.8410
Client 607: 3.3880
Client 1976: 3.3733
Client 1380: 3.4169
Client 1558: 3.5267
Client 1483: 3.1694
Client 1329: 3.7502
Client 279: 3.7475
Client 153: 3.4463
Client 1024: 3.7750
Client 765: 3.7334
Client 1172: 4.0855
Client 1649: 3.4540
Client 895: 4.3454
Client 1030: 3.7145
Client 1387: 3.7129
Client 730: 3.5491
Client 1553: 4.0218
Client 1082: 2.8434
Client 662: 3.3480
Client 1: 3.1589
Client 253: 3.4670
Client 905: 4.2549
Client 1470: 3.6328
Client 920: 3.8160
Client 717: 3.9955
Client 624: 3.9573
Client 1104: 3.6071
Client 817: 3.5867
Client 695: 3.6392
Client 1603: 3.9781
Client 1497: 3.6048
Client 1170: 3.8361
Client 1008: 3.2570
Client 231: 3.7119
Client 1326: 3.8027
Client 1879: 3.2495
Client 773: 3.4540
Client 783: 3.2557
Client 417: 3.5568
Client 1140: 3.6613
Client 7: 3.5629
Client 568: 3.2952
Client 1301: 3.3403
Client 1225: 3.9440
Client 1479: 3.6173
Client 1805: 3.6606
Client 1512: 3.6705
Client 1698: 4.0057
Client 1491: 3.5920
Client 1046: 3.6842
Client 407: 3.4076
Client 1890: 3.6663
Client 945: 3.8501
Client 1230: 3.3851
Client 1709: 3.2566
Client 1058: 3.7861
Client 837: 3.7275
Client 1919: 3.9052
Client 1525: 3.7639
Client 1458: 3.3035
Client 625: 3.2031
Client 1439: 3.5358
Client 348: 3.3981
Round avg loss: 3.6099 (Best: 3.5461)

--- Round 11/20 ---
Client 920: 3.6188
Client 1269: 3.6254
Client 1369: 4.1555
Client 1087: 4.1625
Client 404: 3.5748
Client 736: 4.3305
Client 1077: 3.5796
Client 7: 3.2910
Client 1389: 3.6443
Client 797: 3.4702
Client 1186: 3.6848
Client 872: 3.3800
Client 1987: 3.5681
Client 829: 3.5612
Client 688: 3.5293
Client 1763: 3.4297
Client 1273: 3.7709
Client 1196: 3.0405
Client 1995: 3.5432
Client 1502: 3.7996
Client 1432: 3.6753
Client 1838: 3.4616
Client 1981: 3.6220
Client 1533: 3.6324
Client 138: 3.5067
Client 1009: 3.3469
Client 1527: 3.5832
Client 507: 3.7969
Client 1311: 3.8521
Client 1980: 2.9970
Client 1328: 2.8350
Client 595: 3.8313
Client 1289: 3.9038
Client 42: 3.2320
Client 833: 3.4824
Client 1477: 3.8868
Client 1288: 3.7652
Client 319: 3.6463
Client 1297: 3.7222
Client 1595: 2.9746
Client 1919: 3.6928
Client 813: 3.5322
Client 1602: 3.3876
Client 553: 3.1118
Client 1733: 3.3797
Client 364: 3.4776
Client 1571: 3.3834
Client 150: 4.1593
Client 1669: 3.1783
Client 1589: 3.5775
Client 1239: 3.6332
Client 20: 3.3823
Client 715: 3.5924
Client 1869: 2.9581
Client 541: 3.6030
Client 1634: 3.5417
Client 1450: 3.5980
Client 842: 3.5851
Client 1789: 3.8234
Client 1402: 3.8463
Client 1114: 3.0774
Client 621: 3.6446
Client 311: 3.8903
Client 946: 3.6453
Client 1705: 4.2403
Client 531: 4.0919
Client 992: 3.4922
Client 347: 3.6547
Client 956: 3.4944
Client 1045: 3.9616
Client 92: 3.9846
Client 554: 3.8924
Client 201: 4.1016
Client 1525: 3.5491
Client 1209: 3.0725
